CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
5ffefc1b-d538-439a-b11c-4d56d3a3e482,8910300000001034193,DATA,2019-07-29T02:40:42.000Z,2019-07-29T04:12:49.000Z,0,,,,USA,United States,310,150,7,260060169232706
