CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
372632b0-3f39-4d77-9665-dfef9a261128,8910300000001034223,DATA,2019-09-28T01:36:31.000Z,2019-09-28T02:21:54.000Z,23765,,,,USA,United States,310,150,7,260060169232736
e6eb0b7d-9e30-47ef-94b2-be931c7210f3,8910300000001034223,DATA,2019-09-28T01:24:02.000Z,2019-09-28T02:21:54.000Z,97511,,,,USA,United States,310,150,7,260060169232736
356e8534-fbe8-4386-8183-38bbb92765f8,8910300000001034223,DATA,2019-09-28T01:36:34.000Z,2019-09-28T02:21:56.000Z,7757,,,,USA,United States,310,150,7,260060169232736
