CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
116ea55e-83b0-4265-912a-3cb9d8b78da2,8910300000001034207,DATA,2019-09-09T17:23:46.000Z,2019-09-09T18:32:56.000Z,0,,,,USA,United States,310,150,7,260060169232720
