CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
99768768-45a7-4f3f-a474-60dfd4ccf0fe,8910300000001034207,DATA,2019-09-16T19:58:13.000Z,2019-09-16T20:56:28.000Z,0,,,,USA,United States,310,150,7,260060169232720
