CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
a033aec4-d702-4cdd-991d-b6ddb407b154,8910300000001034192,DATA,2019-07-03T17:57:02.000Z,2019-07-03T18:45:43.000Z,126864,,,,USA,United States,310,150,7,260060169232705
