CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
64484dc9-04c6-4552-a61c-6ee230688af8,8910300000001034200,DATA,2019-07-30T00:10:42.000Z,2019-07-30T12:10:42.000Z,20355,,,,USA,United States,310,150,7,260060169232713
513c93af-df15-4bb8-881c-36cf07b70f8a,8910300000001034200,DATA,2019-07-30T00:10:46.000Z,2019-07-30T12:10:46.000Z,2085523,,,,USA,United States,310,150,7,260060169232713
