CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
95470f9f-3eae-48a4-a01f-e326ec0ea867,8910300000001034221,DATA,2019-09-09T14:03:43.000Z,2019-09-09T14:22:53.000Z,19617,,,,ITA,Italy,222,10,7,260060169232734
70512a06-4d05-4320-ba7a-4083e664b3df,8910300000001034221,DATA,2019-09-09T14:31:37.000Z,2019-09-09T14:35:30.000Z,1916553,,,,ITA,Italy,222,10,7,260060169232734
