CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
a3441271-b4c5-4676-ba9b-d5ca0b1a68e9,8910300000001034193,DATA,2019-07-18T02:22:31.000Z,2019-07-18T10:59:54.000Z,0,,,,USA,United States,310,150,7,260060169232706
