CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
54c91d3e-97f2-4e83-8775-f54fdb5d79b1,8910300000001034217,DATA,2019-07-11T19:13:31.000Z,2019-07-11T19:17:03.000Z,207832,,,,USA,United States,310,150,7,260060169232730
6a91d869-7e81-4e13-a5c6-f562e7db9785,8910300000001034217,DATA,2019-07-11T19:17:02.000Z,2019-07-11T19:17:41.000Z,0,,,,USA,United States,310,150,7,260060169232730
fc085b70-0f71-4478-b1c5-54de5ad14649,8910300000001034217,DATA,2019-07-11T19:13:28.000Z,2019-07-11T19:19:25.000Z,13418,,,,USA,United States,310,150,7,260060169232730
4e2af9ff-78cd-42bc-b41f-54c7b74427a6,8910300000001034217,DATA,2019-07-11T19:17:03.000Z,2019-07-11T19:20:43.000Z,201650,,,,USA,United States,310,150,7,260060169232730
8b254370-3078-48eb-a84e-1ce9492d7472,8910300000001034217,DATA,2019-07-11T19:21:22.000Z,2019-07-11T19:22:39.000Z,0,,,,USA,United States,310,150,7,260060169232730
a5c9aec8-13cb-4a91-929f-ed22b5dda669,8910300000001034217,DATA,2019-07-11T19:20:43.000Z,2019-07-11T19:22:39.000Z,0,,,,USA,United States,310,150,7,260060169232730
e5a8e435-4833-4102-b369-61367d2c5f98,8910300000001034217,DATA,2019-07-11T19:22:39.000Z,2019-07-11T19:22:52.000Z,0,,,,USA,United States,310,150,7,260060169232730
4a0036c6-f236-4163-a3da-d7e6e4a10d60,8910300000001034217,DATA,2019-07-11T19:20:41.000Z,2019-07-11T19:22:52.000Z,13466,,,,USA,United States,310,150,7,260060169232730
f130c3dc-c3fc-4948-b508-a84d1630d3b4,8910300000001034217,DATA,2019-07-11T19:22:54.000Z,2019-07-11T19:24:38.000Z,70659,,,,USA,United States,310,150,7,260060169232730
8083013a-d85c-4d59-9960-77625d6b30e2,8910300000001034217,DATA,2019-07-11T19:22:53.000Z,2019-07-11T19:24:38.000Z,0,,,,USA,United States,310,150,7,260060169232730
