CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
ea39508d-5aa1-49b6-bada-b698c23b3226,8910300000001034223,DATA,2019-09-13T09:20:58.000Z,2019-09-13T21:20:58.000Z,0,,,,USA,United States,310,150,7,260060169232736
af6f2819-6e12-4023-8d75-7358ec56cf26,8910300000001034223,DATA,2019-09-13T09:21:00.000Z,2019-09-13T21:21:00.000Z,20774441,,,,USA,United States,310,150,7,260060169232736
4998480f-7540-4f74-a1d8-afc5bdcb12c3,8910300000001034207,DATA,2019-09-13T20:00:12.000Z,2019-09-13T23:04:31.000Z,0,,,,USA,United States,310,150,7,260060169232720
304f42b8-0138-4767-ae37-5d9541254e78,8910300000001034207,DATA,2019-09-13T19:23:04.000Z,2019-09-13T23:05:58.000Z,0,,,,USA,United States,310,150,7,260060169232720
44b60475-3292-4212-b991-5f333ba89bb4,8910300000001034207,DATA,2019-09-13T23:05:58.000Z,2019-09-13T23:32:14.000Z,0,,,,USA,United States,310,150,7,260060169232720
9a4a3848-23b4-404f-8bdb-d4e75a5349b4,8910300000001034207,DATA,2019-09-13T19:22:28.000Z,2019-09-14T00:33:43.000Z,0,,,,USA,United States,310,150,7,260060169232720
b9e1f98a-19f3-4439-8119-f8db86a031fd,8910300000001034207,DATA,2019-09-14T00:33:43.000Z,2019-09-14T00:45:30.000Z,0,,,,USA,United States,310,150,7,260060169232720
db6bffc2-51f8-486c-a125-abc14749cb8f,8910300000001034228,DATA,2019-09-13T13:17:14.000Z,2019-09-14T01:17:14.000Z,38485574,,,,USA,United States,310,150,7,260060169232741
5e513190-b7c7-4253-b3d4-de7e65feaf6f,8910300000001034223,DATA,2019-09-14T02:23:59.000Z,2019-09-14T02:54:36.000Z,0,,,,USA,United States,310,150,7,260060169232736
e6ff9d66-1823-4ace-8171-b18374f8c91c,8910300000001034228,DATA,2019-09-13T17:40:33.000Z,2019-09-14T05:40:33.000Z,0,,,,USA,United States,310,150,7,260060169232741
9b5396a0-5a50-4daf-927d-cbcf3eb7bf5e,8910300000001034207,DATA,2019-09-14T01:18:27.000Z,2019-09-14T05:54:19.000Z,0,,,,USA,United States,310,150,7,260060169232720
b47b5921-2f6d-4ccb-a3f9-ed23a0ae19aa,8910300000001034207,DATA,2019-09-13T18:42:23.000Z,2019-09-14T06:42:23.000Z,0,,,,USA,United States,310,150,7,260060169232720
f6190456-7fff-4dc4-a9a4-15f0110d768a,8910300000001034223,DATA,2019-09-13T21:21:05.000Z,2019-09-14T07:01:30.000Z,45515829,,,,USA,United States,310,150,7,260060169232736
fa38d46c-59f3-4740-a944-b5f134b67252,8910300000001034193,DATA,2019-09-13T19:39:52.000Z,2019-09-14T07:39:52.000Z,0,,,,USA,United States,310,150,7,260060169232706
8bf85466-811b-48f8-91c9-e33d356f5903,8910300000001034221,DATA,2019-09-14T07:50:59.000Z,2019-09-14T07:51:01.000Z,0,,,,ESP,Spain,214,05,7,260060169232734
c41adefa-fdf5-4eb3-8846-34c7170e7768,8910300000001034221,DATA,2019-09-14T07:51:03.000Z,2019-09-14T07:53:46.000Z,23692,,,,ESP,Spain,214,05,7,260060169232734
1631256f-9513-4bf2-ac2c-569e030ffb0d,8910300000001034221,DATA,2019-09-14T07:53:48.000Z,2019-09-14T08:44:09.000Z,105874,,,,ESP,Spain,214,05,7,260060169232734
3a58b847-4c34-404d-b0d3-da3abf548af8,8910300000001034221,DATA,2019-09-14T08:44:14.000Z,2019-09-14T09:47:34.000Z,296958,,,,ESP,Spain,214,05,7,260060169232734
ccda268d-99d1-4af4-a02e-0bbadc87d268,8910300000001034221,DATA,2019-09-14T09:49:01.000Z,2019-09-14T10:03:22.000Z,274311,,,,ESP,Spain,214,05,7,260060169232734
ddc501b7-a5c5-44a8-8cb2-5609168688e8,8910300000001034228,DATA,2019-09-14T01:17:19.000Z,2019-09-14T13:17:19.000Z,68578879,,,,USA,United States,310,150,7,260060169232741
808d7e78-ef65-4c46-bc5b-bd01ca3b1403,8910300000001034221,DATA,2019-09-14T10:04:01.000Z,2019-09-14T13:58:26.000Z,1323274,,,,ESP,Spain,214,05,7,260060169232734
459cb11a-47aa-457f-9271-f4b30db940ff,8910300000001034221,DATA,2019-09-14T13:58:34.000Z,2019-09-14T14:18:04.000Z,61113,,,,ESP,Spain,214,05,7,260060169232734
6ba7eef9-df39-4ea4-bde3-6badf9a409d8,8910300000001034221,DATA,2019-09-14T14:18:06.000Z,2019-09-14T14:30:21.000Z,40959,,,,ESP,Spain,214,05,7,260060169232734
3eba8cdd-ae2d-4ab6-a4ad-11ae8404098a,8910300000001034221,DATA,2019-09-14T15:33:05.000Z,2019-09-14T15:35:43.000Z,11591,,,,ESP,Spain,214,01,7,260060169232734
5b918c34-f2b3-4fa5-b430-40a5fd1988c6,8910300000001034223,DATA,2019-09-14T07:01:26.000Z,2019-09-14T15:46:25.000Z,13618,,,,USA,United States,310,150,7,260060169232736
7959a464-bb12-4392-a243-fd7c17f6e681,8910300000001034223,DATA,2019-09-14T07:01:30.000Z,2019-09-14T15:46:25.000Z,580330,,,,USA,United States,310,150,7,260060169232736
5f2b9b1b-509c-4cec-bbe4-e72ad4d2eaa5,8910300000001034207,DATA,2019-09-14T05:55:21.000Z,2019-09-14T15:56:05.000Z,0,,,,USA,United States,310,150,7,260060169232720
1054f759-38d3-41d6-ae74-6424ea628261,8910300000001034223,DATA,2019-09-14T15:46:25.000Z,2019-09-14T16:22:24.000Z,6849,,,,USA,United States,310,150,7,260060169232736
