CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
4fdd1f9b-67d4-4bc8-b718-9fd9bed08f2b,8910300000001034223,DATA,2019-09-29T22:57:10.000Z,2019-09-29T23:38:14.000Z,529364,,,,USA,United States,310,150,7,260060169232736
3cff3adf-e7c3-4708-8d15-0a69e8416152,8910300000001034223,DATA,2019-09-29T23:38:14.000Z,2019-09-29T23:41:33.000Z,82389,,,,USA,United States,310,150,7,260060169232736
