CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
e856b1b0-99b4-4e5d-b1ca-2ce883750855,8910300000001034207,DATA,2019-08-27T14:38:43.000Z,2019-08-27T14:38:54.000Z,0,,,,USA,United States,310,150,7,260060169232720
